datetime,node,da_lmp
2025-01-01 14:00:00,WOODLANDS_69,67.83168582783391
2025-01-01 15:00:00,HB_NORTH,57.42693873370101
2025-01-01 15:00:00,HB_WEST,79.21612476332223
2025-01-01 15:00:00,HB_HOUSTON,37.44867265306619
2025-01-01 15:00:00,HB_SOUTH,46.80844633505579
2025-01-01 15:00:00,CORYCELL_138,45.19729617169606
2025-01-01 15:00:00,WOODLANDS_69,20.0
2025-01-01 16:00:00,HB_NORTH,62.4030069266144
2025-01-01 16:00:00,HB_WEST,61.526381804497234
2025-01-01 16:00:00,HB_HOUSTON,55.12783641606152
2025-01-01 16:00:00,HB_SOUTH,49.135321665621326
2025-01-01 16:00:00,CORYCELL_138,20.0
2025-01-01 16:00:00,WOODLANDS_69,44.48386693086602
2025-01-01 17:00:00,HB_NORTH,46.432137086830764
2025-01-01 17:00:00,HB_WEST,34.94306826945953
2025-01-01 17:00:00,HB_HOUSTON,50.96785720834977
2025-01-01 17:00:00,HB_SOUTH,65.10127142036346
2025-01-01 17:00:00,CORYCELL_138,102.15464753026325
2025-01-01 17:00:00,WOODLANDS_69,59.36444532079597
2025-01-01 18:00:00,HB_NORTH,61.43875976806911
2025-01-01 18:00:00,HB_WEST,53.13885210584582
2025-01-01 18:00:00,HB_HOUSTON,20.0
2025-01-01 18:00:00,HB_SOUTH,54.33715311376958
2025-01-01 18:00:00,CORYCELL_138,56.50575524852566
2025-01-01 18:00:00,WOODLANDS_69,116.58105281213216
2025-01-01 19:00:00,HB_NORTH,50.19097588047194
2025-01-01 19:00:00,HB_WEST,62.53868355834031
2025-01-01 19:00:00,HB_HOUSTON,54.132205757368915
2025-01-01 19:00:00,HB_SOUTH,25.7830490595117
2025-01-01 19:00:00,CORYCELL_138,83.57057036287551
2025-01-01 19:00:00,WOODLANDS_69,73.79832581716936
2025-01-01 20:00:00,HB_NORTH,74.77579867607616
2025-01-01 20:00:00,HB_WEST,32.26531363013153
2025-01-01 20:00:00,HB_HOUSTON,90.06985777340248
2025-01-01 20:00:00,HB_SOUTH,20.0
2025-01-01 20:00:00,CORYCELL_138,69.67142734500676
2025-01-01 20:00:00,WOODLANDS_69,109.76139064524946
2025-01-01 21:00:00,HB_NORTH,30.23659187173279
2025-01-01 21:00:00,HB_WEST,40.8425567599307
2025-01-01 21:00:00,HB_HOUSTON,57.49128412719103
2025-01-01 21:00:00,HB_SOUTH,42.41310864709502
2025-01-01 21:00:00,CORYCELL_138,20.0
2025-01-01 21:00:00,WOODLANDS_69,56.71407437015068
2025-01-01 22:00:00,HB_NORTH,28.442407156847377
2025-01-01 22:00:00,HB_WEST,66.83981076587953
2025-01-01 22:00:00,HB_HOUSTON,32.01439414415492
2025-01-01 22:00:00,HB_SOUTH,93.7483601254385
2025-01-01 22:00:00,CORYCELL_138,35.418667691594074
2025-01-01 22:00:00,WOODLANDS_69,46.94846209485811
2025-01-01 23:00:00,HB_NORTH,75.33793043424174
2025-01-01 23:00:00,HB_WEST,24.228392089151118
2025-01-01 23:00:00,HB_HOUSTON,60.68649836510323
2025-01-01 23:00:00,HB_SOUTH,87.6785688570607
2025-01-01 23:00:00,CORYCELL_138,20.0
2025-01-01 23:00:00,WOODLANDS_69,59.615846463307605
2025-01-02 00:00:00,HB_NORTH,61.49706985621059
2025-01-02 00:00:00,HB_WEST,74.54557179443276
2025-01-02 00:00:00,HB_HOUSTON,24.07623222804795
2025-01-02 00:00:00,HB_SOUTH,21.98858467289309
2025-01-02 00:00:00,CORYCELL_138,68.04853914042243
2025-01-02 00:00:00,WOODLANDS_69,62.42461683082965
2025-01-02 01:00:00,HB_NORTH,61.262321258646914
2025-01-02 01:00:00,HB_WEST,63.66120523742439
2025-01-02 01:00:00,HB_HOUSTON,37.99938196053773
2025-01-02 01:00:00,HB_SOUTH,60.80634242902509
2025-01-02 01:00:00,CORYCELL_138,62.32681183246703
2025-01-02 01:00:00,WOODLANDS_69,37.1412145493408
2025-01-02 02:00:00,HB_NORTH,101.64436277861891
2025-01-02 02:00:00,HB_WEST,66.84582302279469
2025-01-02 02:00:00,HB_HOUSTON,25.217412569933785
2025-01-02 02:00:00,HB_SOUTH,71.41384021584574
2025-01-02 02:00:00,CORYCELL_138,30.632958244316963
2025-01-02 02:00:00,WOODLANDS_69,74.6771150935613
2025-01-02 03:00:00,HB_NORTH,83.9648894751851
2025-01-02 03:00:00,HB_WEST,34.48294204120724
2025-01-02 03:00:00,HB_HOUSTON,79.08440323110804
2025-01-02 03:00:00,HB_SOUTH,65.31952317341246
2025-01-02 03:00:00,CORYCELL_138,75.55150399986225
2025-01-02 03:00:00,WOODLANDS_69,102.4198245663487
2025-01-02 04:00:00,HB_NORTH,48.865297099928235
2025-01-02 04:00:00,HB_WEST,36.156595891062764
2025-01-02 04:00:00,HB_HOUSTON,32.762139259361916
2025-01-02 04:00:00,HB_SOUTH,34.60474287586405
2025-01-02 04:00:00,CORYCELL_138,53.0724572646474
2025-01-02 04:00:00,WOODLANDS_69,63.528799370416095
2025-01-02 05:00:00,HB_NORTH,61.91726998325048
2025-01-02 05:00:00,HB_WEST,75.67958122590059
2025-01-02 05:00:00,HB_HOUSTON,55.32504729694767
2025-01-02 05:00:00,HB_SOUTH,91.33835192893292
2025-01-02 05:00:00,CORYCELL_138,48.383579169051096
2025-01-02 05:00:00,WOODLANDS_69,123.00422916474047
2025-01-02 06:00:00,HB_NORTH,70.64168369412516
2025-01-02 06:00:00,HB_WEST,33.57106108959294
2025-01-02 06:00:00,HB_HOUSTON,28.227687548472193
2025-01-02 06:00:00,HB_SOUTH,67.06181038107964
2025-01-02 06:00:00,CORYCELL_138,49.41343036685373
2025-01-02 06:00:00,WOODLANDS_69,72.8500123523023
2025-01-02 07:00:00,HB_NORTH,66.83094061433862
2025-01-02 07:00:00,HB_WEST,53.17927718357818
2025-01-02 07:00:00,HB_HOUSTON,33.83015704828988
2025-01-02 07:00:00,HB_SOUTH,20.0
2025-01-02 07:00:00,CORYCELL_138,43.83712619832447
2025-01-02 07:00:00,WOODLANDS_69,76.40996985808681
2025-01-02 08:00:00,HB_NORTH,60.3523436032551
2025-01-02 08:00:00,HB_WEST,23.8565305322003
2025-01-02 08:00:00,HB_HOUSTON,59.32952314627955
2025-01-02 08:00:00,HB_SOUTH,64.63293449322092
2025-01-02 08:00:00,CORYCELL_138,32.90356409497167
2025-01-02 08:00:00,WOODLANDS_69,58.843127648638195
2025-01-02 09:00:00,HB_NORTH,56.45521796115
2025-01-02 09:00:00,HB_WEST,26.42574255423442
2025-01-02 09:00:00,HB_HOUSTON,63.944684008707085
2025-01-02 09:00:00,HB_SOUTH,69.01961315920586
2025-01-02 09:00:00,CORYCELL_138,82.07628107938193
2025-01-02 09:00:00,WOODLANDS_69,81.34505130087257
2025-01-02 10:00:00,HB_NORTH,20.55826580107272
2025-01-02 10:00:00,HB_WEST,31.554374002121932
2025-01-02 10:00:00,HB_HOUSTON,67.8758816802165
2025-01-02 10:00:00,HB_SOUTH,67.84464877280521
2025-01-02 10:00:00,CORYCELL_138,67.8761921576512
2025-01-02 10:00:00,WOODLANDS_69,151.31828726636803
2025-01-02 11:00:00,HB_NORTH,69.27226276732918
2025-01-02 11:00:00,HB_WEST,83.38914100451497
2025-01-02 11:00:00,HB_HOUSTON,78.85004408733006
2025-01-02 11:00:00,HB_SOUTH,71.28478128264496
2025-01-02 11:00:00,CORYCELL_138,47.11826888399136
2025-01-02 11:00:00,WOODLANDS_69,73.97423051233169
2025-01-02 12:00:00,HB_NORTH,35.67936963656071
2025-01-02 12:00:00,HB_WEST,49.07953483149978
2025-01-02 12:00:00,HB_HOUSTON,42.865911304272416
2025-01-02 12:00:00,HB_SOUTH,57.046853484658065
2025-01-02 12:00:00,CORYCELL_138,112.86646416683772
2025-01-02 12:00:00,WOODLANDS_69,20.0
2025-01-02 13:00:00,HB_NORTH,72.15650475936283
2025-01-02 13:00:00,HB_WEST,20.0
2025-01-02 13:00:00,HB_HOUSTON,43.201703355264165
2025-01-02 13:00:00,HB_SOUTH,82.22376492418415
2025-01-02 13:00:00,CORYCELL_138,56.60700047738657
2025-01-02 13:00:00,WOODLANDS_69,28.056380551767347
2025-01-02 14:00:00,HB_NORTH,37.1174072685008
2025-01-02 14:00:00,HB_WEST,71.98994372336689
2025-01-02 14:00:00,HB_HOUSTON,36.740834207071586
2025-01-02 14:00:00,HB_SOUTH,60.41146473954937
2025-01-02 14:00:00,CORYCELL_138,56.13929599759535
2025-01-02 14:00:00,WOODLANDS_69,38.70999130985457
2025-01-02 15:00:00,HB_NORTH,108.59860223313314
2025-01-02 15:00:00,HB_WEST,70.84797555795028
2025-01-02 15:00:00,HB_HOUSTON,20.0
2025-01-02 15:00:00,HB_SOUTH,59.661357869235694
2025-01-02 15:00:00,CORYCELL_138,38.4553383807903
2025-01-02 15:00:00,WOODLANDS_69,76.3108333699056
2025-01-02 16:00:00,HB_NORTH,35.18698153918248
2025-01-02 16:00:00,HB_WEST,52.13158896332752
2025-01-02 16:00:00,HB_HOUSTON,67.62468197451143
2025-01-02 16:00:00,HB_SOUTH,76.64387985425304
2025-01-02 16:00:00,CORYCELL_138,24.992589823605595
2025-01-02 16:00:00,WOODLANDS_69,46.63746910397629
2025-01-02 17:00:00,HB_NORTH,43.12636722097609
2025-01-02 17:00:00,HB_WEST,38.6667691856572
2025-01-02 17:00:00,HB_HOUSTON,99.13635600702742
2025-01-02 17:00:00,HB_SOUTH,65.1245427740239
2025-01-02 17:00:00,CORYCELL_138,23.47790114162387
2025-01-02 17:00:00,WOODLANDS_69,77.9465486763694
2025-01-02 18:00:00,HB_NORTH,108.05390492531583
2025-01-02 18:00:00,HB_WEST,80.81163151377868
2025-01-02 18:00:00,HB_HOUSTON,20.0
2025-01-02 18:00:00,HB_SOUTH,42.89414817834371
2025-01-02 18:00:00,CORYCELL_138,86.67277872966557
2025-01-02 18:00:00,WOODLANDS_69,37.308263359530486
2025-01-02 19:00:00,HB_NORTH,66.09548570365571
2025-01-02 19:00:00,HB_WEST,74.36585133573342
2025-01-02 19:00:00,HB_HOUSTON,31.826738210547926
2025-01-02 19:00:00,HB_SOUTH,53.511866098454995
2025-01-02 19:00:00,CORYCELL_138,20.0
2025-01-02 19:00:00,WOODLANDS_69,29.390308966642753
2025-01-02 20:00:00,HB_NORTH,48.685796215170996
2025-01-02 20:00:00,HB_WEST,23.805420450878763
2025-01-02 20:00:00,HB_HOUSTON,95.81028259829088
2025-01-02 20:00:00,HB_SOUTH,20.0
2025-01-02 20:00:00,CORYCELL_138,43.998887832575406
2025-01-02 20:00:00,WOODLANDS_69,58.26851443215229
2025-01-02 21:00:00,HB_NORTH,91.03183222665288
2025-01-02 21:00:00,HB_WEST,20.0
2025-01-02 21:00:00,HB_HOUSTON,84.07909380387399
2025-01-02 21:00:00,HB_SOUTH,55.255826525489674
2025-01-02 21:00:00,CORYCELL_138,30.462283723801228
2025-01-02 21:00:00,WOODLANDS_69,66.55258685658177
2025-01-02 22:00:00,HB_NORTH,59.97649238933675
2025-01-02 22:00:00,HB_WEST,39.99457807103013
2025-01-02 22:00:00,HB_HOUSTON,56.74505212475047
2025-01-02 22:00:00,HB_SOUTH,45.367160078455996
2025-01-02 22:00:00,CORYCELL_138,57.8379336312812
2025-01-02 22:00:00,WOODLANDS_69,71.55326686302617
2025-01-02 23:00:00,HB_NORTH,94.6504204036338
2025-01-02 23:00:00,HB_WEST,24.054612529328775
2025-01-02 23:00:00,HB_HOUSTON,108.32583436640667
2025-01-02 23:00:00,HB_SOUTH,20.0
2025-01-02 23:00:00,CORYCELL_138,51.20537262411042
2025-01-02 23:00:00,WOODLANDS_69,69.70793016211441
2025-01-03 00:00:00,HB_NORTH,62.02479669337582
2025-01-03 00:00:00,HB_WEST,39.432512004485154
2025-01-03 00:00:00,HB_HOUSTON,49.79694374106812
2025-01-03 00:00:00,HB_SOUTH,42.674976633529184
2025-01-03 00:00:00,CORYCELL_138,40.26588107639471
2025-01-03 00:00:00,WOODLANDS_69,76.24005242552562
2025-01-03 01:00:00,HB_NORTH,63.92538714912618
2025-01-03 01:00:00,HB_WEST,37.677260118483645
2025-01-03 01:00:00,HB_HOUSTON,77.48999688583126
2025-01-03 01:00:00,HB_SOUTH,62.68248802191523
2025-01-03 01:00:00,CORYCELL_138,75.32155297097401
2025-01-03 01:00:00,WOODLANDS_69,70.74072104809031
2025-01-03 02:00:00,HB_NORTH,34.27512472694819
2025-01-03 02:00:00,HB_WEST,40.99547399507576
2025-01-03 02:00:00,HB_HOUSTON,73.68234012808155
2025-01-03 02:00:00,HB_SOUTH,70.25925663583662
2025-01-03 02:00:00,CORYCELL_138,54.4774601508963
2025-01-03 02:00:00,WOODLANDS_69,57.93318458271955
2025-01-03 03:00:00,HB_NORTH,86.94162239471062
2025-01-03 03:00:00,HB_WEST,40.21071527910425
2025-01-03 03:00:00,HB_HOUSTON,68.67743452925095
2025-01-03 03:00:00,HB_SOUTH,49.94518368915265
2025-01-03 03:00:00,CORYCELL_138,49.55796991931949
2025-01-03 03:00:00,WOODLANDS_69,82.46942129967975
2025-01-03 04:00:00,HB_NORTH,75.63540872470074
2025-01-03 04:00:00,HB_WEST,75.33774090001596
2025-01-03 04:00:00,HB_HOUSTON,87.63697017885823
2025-01-03 04:00:00,HB_SOUTH,55.52509604081898
2025-01-03 04:00:00,CORYCELL_138,72.0488242823741
2025-01-03 04:00:00,WOODLANDS_69,47.2433310851636
2025-01-03 05:00:00,HB_NORTH,63.104158812211054
2025-01-03 05:00:00,HB_WEST,51.74642364080788
2025-01-03 05:00:00,HB_HOUSTON,57.424899124817955
2025-01-03 05:00:00,HB_SOUTH,69.87892563592284
2025-01-03 05:00:00,CORYCELL_138,34.54448291916319
2025-01-03 05:00:00,WOODLANDS_69,107.3096818921365
2025-01-03 06:00:00,HB_NORTH,29.84956546250745
2025-01-03 06:00:00,HB_WEST,24.645284680306695
2025-01-03 06:00:00,HB_HOUSTON,83.9527718375017
2025-01-03 06:00:00,HB_SOUTH,74.7915673490734
2025-01-03 06:00:00,CORYCELL_138,70.60299542630388
2025-01-03 06:00:00,WOODLANDS_69,70.708637731607
2025-01-03 07:00:00,HB_NORTH,54.69383067882713
2025-01-03 07:00:00,HB_WEST,32.56864071285421
2025-01-03 07:00:00,HB_HOUSTON,56.89511395484316
2025-01-03 07:00:00,HB_SOUTH,38.07095721219721
2025-01-03 07:00:00,CORYCELL_138,79.37799333544378
2025-01-03 07:00:00,WOODLANDS_69,51.32356546244653
2025-01-03 08:00:00,HB_NORTH,34.36257008018721
2025-01-03 08:00:00,HB_WEST,46.965353958675166
2025-01-03 08:00:00,HB_HOUSTON,65.3232863568906
2025-01-03 08:00:00,HB_SOUTH,40.90688617990063
2025-01-03 08:00:00,CORYCELL_138,34.44449011083921
2025-01-03 08:00:00,WOODLANDS_69,61.09218028729781
2025-01-03 09:00:00,HB_NORTH,61.124164277718066
2025-01-03 09:00:00,HB_WEST,42.32642061572176
2025-01-03 09:00:00,HB_HOUSTON,43.22404235954193
2025-01-03 09:00:00,HB_SOUTH,60.801248433940906
2025-01-03 09:00:00,CORYCELL_138,20.0
2025-01-03 09:00:00,WOODLANDS_69,20.0
2025-01-03 10:00:00,HB_NORTH,37.0388944686891
2025-01-03 10:00:00,HB_WEST,49.66382120720382
2025-01-03 10:00:00,HB_HOUSTON,62.77268913995012
2025-01-03 10:00:00,HB_SOUTH,91.88390542373881
2025-01-03 10:00:00,CORYCELL_138,76.44149058005048
2025-01-03 10:00:00,WOODLANDS_69,51.00153675091432
2025-01-03 11:00:00,HB_NORTH,54.52459480243278
2025-01-03 11:00:00,HB_WEST,29.93676588405478
2025-01-03 11:00:00,HB_HOUSTON,54.53717160019025
2025-01-03 11:00:00,HB_SOUTH,47.78353402699654
2025-01-03 11:00:00,CORYCELL_138,63.067964008452236
2025-01-03 11:00:00,WOODLANDS_69,34.31922641119193
2025-01-03 12:00:00,HB_NORTH,67.98366285602931
2025-01-03 12:00:00,HB_WEST,93.31847282506445
2025-01-03 12:00:00,HB_HOUSTON,52.280996288578564
2025-01-03 12:00:00,HB_SOUTH,65.04279305247354
2025-01-03 12:00:00,CORYCELL_138,72.2535997927778
2025-01-03 12:00:00,WOODLANDS_69,44.969488202854095
2025-01-03 13:00:00,HB_NORTH,60.60231204526042
2025-01-03 13:00:00,HB_WEST,55.31481001954487
2025-01-03 13:00:00,HB_HOUSTON,57.441902463720794
2025-01-03 13:00:00,HB_SOUTH,35.67475540361334
2025-01-03 13:00:00,CORYCELL_138,55.612754356473566
2025-01-03 13:00:00,WOODLANDS_69,67.44995728113625
2025-01-03 14:00:00,HB_NORTH,91.27859019487605
2025-01-03 14:00:00,HB_WEST,78.98177065213017
2025-01-03 14:00:00,HB_HOUSTON,108.82956143778891
2025-01-03 14:00:00,HB_SOUTH,35.81631092779877
2025-01-03 14:00:00,CORYCELL_138,76.80801591801696
2025-01-03 14:00:00,WOODLANDS_69,59.583550143458794
2025-01-03 15:00:00,HB_NORTH,109.74507333044181
2025-01-03 15:00:00,HB_WEST,34.79254286612121
2025-01-03 15:00:00,HB_HOUSTON,34.0069539454806
2025-01-03 15:00:00,HB_SOUTH,40.015183863899445
2025-01-03 15:00:00,CORYCELL_138,20.0
2025-01-03 15:00:00,WOODLANDS_69,41.856124457980975
2025-01-03 16:00:00,HB_NORTH,36.02168346115755
2025-01-03 16:00:00,HB_WEST,58.75984466190519
2025-01-03 16:00:00,HB_HOUSTON,63.54389939442898
2025-01-03 16:00:00,HB_SOUTH,101.90427098039716
2025-01-03 16:00:00,CORYCELL_138,78.76059595465125
2025-01-03 16:00:00,WOODLANDS_69,40.577408608439924
2025-01-03 17:00:00,HB_NORTH,32.53963321629105
2025-01-03 17:00:00,HB_WEST,67.29797928766264
2025-01-03 17:00:00,HB_HOUSTON,21.994169824483947
2025-01-03 17:00:00,HB_SOUTH,100.78646914635884
2025-01-03 17:00:00,CORYCELL_138,84.48600301803218
2025-01-03 17:00:00,WOODLANDS_69,43.27060869738238
2025-01-03 18:00:00,HB_NORTH,20.0
2025-01-03 18:00:00,HB_WEST,88.84680935413533
2025-01-03 18:00:00,HB_HOUSTON,52.13650386868456
2025-01-03 18:00:00,HB_SOUTH,85.94540779933655
2025-01-03 18:00:00,CORYCELL_138,20.0
2025-01-03 18:00:00,WOODLANDS_69,40.01562442615568
2025-01-03 19:00:00,HB_NORTH,55.13109249295458
2025-01-03 19:00:00,HB_WEST,56.17451484411855
2025-01-03 19:00:00,HB_HOUSTON,43.748363213018905
2025-01-03 19:00:00,HB_SOUTH,70.57124830868747
2025-01-03 19:00:00,CORYCELL_138,28.30948926543514
2025-01-03 19:00:00,WOODLANDS_69,51.440512874467665
2025-01-03 20:00:00,HB_NORTH,58.00739079279747
2025-01-03 20:00:00,HB_WEST,67.86097085146872
2025-01-03 20:00:00,HB_HOUSTON,72.79037195222224
2025-01-03 20:00:00,HB_SOUTH,26.88394770405327
2025-01-03 20:00:00,CORYCELL_138,20.0
2025-01-03 20:00:00,WOODLANDS_69,86.94192054746273
2025-01-03 21:00:00,HB_NORTH,63.30785029948979
2025-01-03 21:00:00,HB_WEST,36.28783658608616
2025-01-03 21:00:00,HB_HOUSTON,93.77879938806308
2025-01-03 21:00:00,HB_SOUTH,57.89186585732147
2025-01-03 21:00:00,CORYCELL_138,84.48242960159567
2025-01-03 21:00:00,WOODLANDS_69,56.687962035252724
2025-01-03 22:00:00,HB_NORTH,106.51869812204967
2025-01-03 22:00:00,HB_WEST,98.8835210610801
2025-01-03 22:00:00,HB_HOUSTON,48.77589628802316
2025-01-03 22:00:00,HB_SOUTH,79.28927377385888
2025-01-03 22:00:00,CORYCELL_138,71.1343987396287
2025-01-03 22:00:00,WOODLANDS_69,89.21578893830872
2025-01-03 23:00:00,HB_NORTH,30.87691348549739
2025-01-03 23:00:00,HB_WEST,72.15128649996097
2025-01-03 23:00:00,HB_HOUSTON,81.46061217123969
2025-01-03 23:00:00,HB_SOUTH,20.0
2025-01-03 23:00:00,CORYCELL_138,25.418537183355625
2025-01-03 23:00:00,WOODLANDS_69,20.0
2025-01-04 00:00:00,HB_NORTH,48.26482913888606
2025-01-04 00:00:00,HB_WEST,72.93855639489905
2025-01-04 00:00:00,HB_HOUSTON,92.55892630240069
2025-01-04 00:00:00,HB_SOUTH,56.85236951049438
2025-01-04 00:00:00,CORYCELL_138,95.7153886392823
2025-01-04 00:00:00,WOODLANDS_69,20.497463544627713
2025-01-04 01:00:00,HB_NORTH,20.0
2025-01-04 01:00:00,HB_WEST,53.61130752758453
2025-01-04 01:00:00,HB_HOUSTON,64.60163622348269
2025-01-04 01:00:00,HB_SOUTH,54.182631297647674
2025-01-04 01:00:00,CORYCELL_138,20.0
2025-01-04 01:00:00,WOODLANDS_69,52.77199901218029
2025-01-04 02:00:00,HB_NORTH,22.388262487378668
2025-01-04 02:00:00,HB_WEST,71.74181372075097
2025-01-04 02:00:00,HB_HOUSTON,64.16495615242121
2025-01-04 02:00:00,HB_SOUTH,31.50300534181612
2025-01-04 02:00:00,CORYCELL_138,42.15332706658266
2025-01-04 02:00:00,WOODLANDS_69,28.51966195277621
2025-01-04 03:00:00,HB_NORTH,53.433022568170706
2025-01-04 03:00:00,HB_WEST,78.87855801253096
2025-01-04 03:00:00,HB_HOUSTON,30.356848841611406
2025-01-04 03:00:00,HB_SOUTH,67.60116288794612
2025-01-04 03:00:00,CORYCELL_138,41.74355954068898
2025-01-04 03:00:00,WOODLANDS_69,35.178179193441395
2025-01-04 04:00:00,HB_NORTH,52.32424100113605
2025-01-04 04:00:00,HB_WEST,29.118941939515647
2025-01-04 04:00:00,HB_HOUSTON,41.15876736632045
2025-01-04 04:00:00,HB_SOUTH,25.05305268527879
2025-01-04 04:00:00,CORYCELL_138,104.11812832290974
2025-01-04 04:00:00,WOODLANDS_69,55.88158879929321
2025-01-04 05:00:00,HB_NORTH,37.50686230018536
2025-01-04 05:00:00,HB_WEST,60.34949776835555
2025-01-04 05:00:00,HB_HOUSTON,52.19179875772925
2025-01-04 05:00:00,HB_SOUTH,49.47576001166942
2025-01-04 05:00:00,CORYCELL_138,70.35416750108563
2025-01-04 05:00:00,WOODLANDS_69,73.93769275118262
2025-01-04 06:00:00,HB_NORTH,41.73747130973681
2025-01-04 06:00:00,HB_WEST,40.604543983883
2025-01-04 06:00:00,HB_HOUSTON,48.1237075712089
2025-01-04 06:00:00,HB_SOUTH,20.0
2025-01-04 06:00:00,CORYCELL_138,20.0
