datetime,node,da_lmp,rt_lmp
2025-01-01 09:00:00,CORYCELL_138,63.2815857850891,50.916152955221136
2025-01-01 09:00:00,WOODLANDS_69,79.38862817805898,129.92939622031096
2025-01-01 10:00:00,HB_NORTH,43.020644053867755,43.810662156177386
2025-01-01 10:00:00,HB_WEST,50.35852558340457,72.84548160694527
2025-01-01 10:00:00,HB_HOUSTON,27.341625649849295,34.445438481614616
2025-01-01 10:00:00,HB_SOUTH,25.09483439798323,23.703560726417223
2025-01-01 10:00:00,CORYCELL_138,75.31314555985495,95.6177449708467
2025-01-01 10:00:00,WOODLANDS_69,88.90600071427058,68.98153378717122
2025-01-01 11:00:00,HB_NORTH,53.19974696049165,57.558592926047496
2025-01-01 11:00:00,HB_WEST,80.08832244730061,102.12220950733803
2025-01-01 11:00:00,HB_HOUSTON,64.04090062619085,60.917867458154255
2025-01-01 11:00:00,HB_SOUTH,38.872006134871896,55.43952504564771
2025-01-01 11:00:00,CORYCELL_138,64.03489013771035,48.47397088140856
2025-01-01 11:00:00,WOODLANDS_69,93.45091416164922,115.25216087884293
2025-01-01 12:00:00,HB_NORTH,54.10434902225121,80.42586374592564
2025-01-01 12:00:00,HB_WEST,94.11609139535015,110.39259081457597
2025-01-01 12:00:00,HB_HOUSTON,20.0,33.240901137016635
2025-01-01 12:00:00,HB_SOUTH,75.54756260938059,105.41997992074181
2025-01-01 12:00:00,CORYCELL_138,57.17617670595428,100.30658006814578
2025-01-01 12:00:00,WOODLANDS_69,47.52481623835332,48.120492002429884
2025-01-01 13:00:00,HB_NORTH,57.29401941338756,99.2715291511516
2025-01-01 13:00:00,HB_WEST,20.0,27.350096977485325
2025-01-01 13:00:00,HB_HOUSTON,49.5082028040622,75.23745683716479
2025-01-01 13:00:00,HB_SOUTH,63.92781428779366,108.18997718427971
2025-01-01 13:00:00,CORYCELL_138,91.94735111853791,120.11237930079471
2025-01-01 13:00:00,WOODLANDS_69,42.04324454315881,69.3040368442007
2025-01-01 14:00:00,HB_NORTH,34.787659927670305,45.08016775944316
2025-01-01 14:00:00,HB_WEST,42.456073910386586,57.70284909100662
2025-01-01 14:00:00,HB_HOUSTON,77.88505294255185,92.65271556603017
2025-01-01 14:00:00,HB_SOUTH,63.21877774149211,54.380944782353936
2025-01-01 14:00:00,CORYCELL_138,41.75599490582403,54.65248244535647
2025-01-01 14:00:00,WOODLANDS_69,67.83168582783391,120.41433747471038
2025-01-01 15:00:00,HB_NORTH,57.42693873370101,89.92510725743054
2025-01-01 15:00:00,HB_WEST,79.21612476332223,120.58661388581034
2025-01-01 15:00:00,HB_HOUSTON,37.44867265306619,52.71423770222994
2025-01-01 15:00:00,HB_SOUTH,46.80844633505579,50.67948335421
2025-01-01 15:00:00,CORYCELL_138,45.19729617169606,40.07087031825225
2025-01-01 15:00:00,WOODLANDS_69,20.0,18.940135236139177
2025-01-01 16:00:00,HB_NORTH,62.4030069266144,44.116073985902815
2025-01-01 16:00:00,HB_WEST,61.526381804497234,88.6489621285983
2025-01-01 16:00:00,HB_HOUSTON,55.12783641606152,87.82224405301059
2025-01-01 16:00:00,HB_SOUTH,49.135321665621326,48.929075480653815
2025-01-01 16:00:00,CORYCELL_138,20.0,16.02070879217398
2025-01-01 16:00:00,WOODLANDS_69,44.48386693086602,47.56658888269425
2025-01-01 17:00:00,HB_NORTH,46.432137086830764,47.41911495351477
2025-01-01 17:00:00,HB_WEST,34.94306826945953,41.790651589937596
2025-01-01 17:00:00,HB_HOUSTON,50.96785720834977,50.48428741821647
2025-01-01 17:00:00,HB_SOUTH,65.10127142036346,69.89962416139963
2025-01-01 17:00:00,CORYCELL_138,102.15464753026325,173.49028572989477
2025-01-01 17:00:00,WOODLANDS_69,59.36444532079597,63.42015822245008
2025-01-01 18:00:00,HB_NORTH,61.43875976806911,96.09451186082151
2025-01-01 18:00:00,HB_WEST,53.13885210584582,73.77888935708204
2025-01-01 18:00:00,HB_HOUSTON,20.0,21.425834803890226
2025-01-01 18:00:00,HB_SOUTH,54.33715311376958,86.91592225230828
2025-01-01 18:00:00,CORYCELL_138,56.50575524852566,76.54177369111524
2025-01-01 18:00:00,WOODLANDS_69,116.58105281213216,82.71199533961136
2025-01-01 19:00:00,HB_NORTH,50.19097588047194,38.92817217450174
2025-01-01 19:00:00,HB_WEST,62.53868355834031,95.55307445712316
2025-01-01 19:00:00,HB_HOUSTON,54.132205757368915,64.481231630588
2025-01-01 19:00:00,HB_SOUTH,25.7830490595117,29.548884359049943
2025-01-01 19:00:00,CORYCELL_138,83.57057036287551,71.90494630743422
2025-01-01 19:00:00,WOODLANDS_69,73.79832581716936,64.42966181169662
2025-01-01 20:00:00,HB_NORTH,74.77579867607616,117.96089333514263
2025-01-01 20:00:00,HB_WEST,32.26531363013153,52.0090671563131
2025-01-01 20:00:00,HB_HOUSTON,90.06985777340248,118.53218454826354
2025-01-01 20:00:00,HB_SOUTH,20.0,20.492811815725123
2025-01-01 20:00:00,CORYCELL_138,69.67142734500676,120.25085604291607
2025-01-01 20:00:00,WOODLANDS_69,109.76139064524946,152.16865117224268
2025-01-01 21:00:00,HB_NORTH,30.23659187173279,47.66213120727847
2025-01-01 21:00:00,HB_WEST,40.8425567599307,28.737280875982233
2025-01-01 21:00:00,HB_HOUSTON,57.49128412719103,68.7222962231992
2025-01-01 21:00:00,HB_SOUTH,42.41310864709502,70.32280009956058
2025-01-01 21:00:00,CORYCELL_138,20.0,21.441132231119866
2025-01-01 21:00:00,WOODLANDS_69,56.71407437015068,85.02609728584603
2025-01-01 22:00:00,HB_NORTH,28.442407156847377,40.48612567822224
2025-01-01 22:00:00,HB_WEST,66.83981076587953,57.97953901854964
2025-01-01 22:00:00,HB_HOUSTON,32.01439414415492,49.69896010539877
2025-01-01 22:00:00,HB_SOUTH,93.7483601254385,77.22797435601132
2025-01-01 22:00:00,CORYCELL_138,35.418667691594074,53.15298962807518
2025-01-01 22:00:00,WOODLANDS_69,46.94846209485811,84.04080680252636
2025-01-01 23:00:00,HB_NORTH,75.33793043424174,132.12612361781208
2025-01-01 23:00:00,HB_WEST,24.228392089151118,38.2873022509857
2025-01-01 23:00:00,HB_HOUSTON,60.68649836510323,78.16233872637078
2025-01-01 23:00:00,HB_SOUTH,87.6785688570607,126.45941654123156
2025-01-01 23:00:00,CORYCELL_138,20.0,30.01838458757004
2025-01-01 23:00:00,WOODLANDS_69,59.615846463307605,42.28204290388747
2025-01-02 00:00:00,HB_NORTH,61.49706985621059,49.972693804293684
2025-01-02 00:00:00,HB_WEST,74.54557179443276,101.14082609160015
2025-01-02 00:00:00,HB_HOUSTON,24.07623222804795,17.026422376216164
2025-01-02 00:00:00,HB_SOUTH,21.98858467289309,37.37611301889961
2025-01-02 00:00:00,CORYCELL_138,68.04853914042243,84.28689293544807
2025-01-02 00:00:00,WOODLANDS_69,62.42461683082965,61.397343800459296
2025-01-02 01:00:00,HB_NORTH,61.262321258646914,69.42266379243145
2025-01-02 01:00:00,HB_WEST,63.66120523742439,104.1404405240008
2025-01-02 01:00:00,HB_HOUSTON,37.99938196053773,65.35559914975282
2025-01-02 01:00:00,HB_SOUTH,60.80634242902509,50.33904612796602
2025-01-02 01:00:00,CORYCELL_138,62.32681183246703,96.9653549329045
2025-01-02 01:00:00,WOODLANDS_69,37.1412145493408,49.62251338605848
2025-01-02 02:00:00,HB_NORTH,101.64436277861891,136.6154141237572
2025-01-02 02:00:00,HB_WEST,66.84582302279469,104.10550657044551
2025-01-02 02:00:00,HB_HOUSTON,25.217412569933785,23.833711845222727
2025-01-02 02:00:00,HB_SOUTH,71.41384021584574,91.70604469052385
2025-01-02 02:00:00,CORYCELL_138,30.632958244316963,32.20405763877173
2025-01-02 02:00:00,WOODLANDS_69,74.6771150935613,60.037680755423835
2025-01-02 03:00:00,HB_NORTH,83.9648894751851,68.48070506813094
2025-01-02 03:00:00,HB_WEST,34.48294204120724,29.314591021874996
2025-01-02 03:00:00,HB_HOUSTON,79.08440323110804,108.850968619067
2025-01-02 03:00:00,HB_SOUTH,65.31952317341246,53.327722126277614
2025-01-02 03:00:00,CORYCELL_138,75.55150399986225,100.26547581807074
2025-01-02 03:00:00,WOODLANDS_69,102.4198245663487,137.9724868144671
2025-01-02 04:00:00,HB_NORTH,48.865297099928235,82.79179663611372
2025-01-02 04:00:00,HB_WEST,36.156595891062764,50.222027139601
2025-01-02 04:00:00,HB_HOUSTON,32.762139259361916,58.45246018637628
2025-01-02 04:00:00,HB_SOUTH,34.60474287586405,25.40305929900831
2025-01-02 04:00:00,CORYCELL_138,53.0724572646474,78.25856240493428
2025-01-02 04:00:00,WOODLANDS_69,63.528799370416095,46.32063188183049
2025-01-02 05:00:00,HB_NORTH,61.91726998325048,93.01926423817238
2025-01-02 05:00:00,HB_WEST,75.67958122590059,85.0967873314667
2025-01-02 05:00:00,HB_HOUSTON,55.32504729694767,75.93022724453343
2025-01-02 05:00:00,HB_SOUTH,91.33835192893292,95.03681345044183
2025-01-02 05:00:00,CORYCELL_138,48.383579169051096,42.336383802176655
2025-01-02 05:00:00,WOODLANDS_69,123.00422916474047,183.99756995179212
2025-01-02 06:00:00,HB_NORTH,70.64168369412516,119.74347602881618
2025-01-02 06:00:00,HB_WEST,33.57106108959294,30.27910593838875
2025-01-02 06:00:00,HB_HOUSTON,28.227687548472193,48.34762959113798
2025-01-02 06:00:00,HB_SOUTH,67.06181038107964,57.28421989568015
2025-01-02 06:00:00,CORYCELL_138,49.41343036685373,74.57613618439838
2025-01-02 06:00:00,WOODLANDS_69,72.8500123523023,127.88015943377856
2025-01-02 07:00:00,HB_NORTH,66.83094061433862,57.615486541664254
2025-01-02 07:00:00,HB_WEST,53.17927718357818,62.67704564434554
2025-01-02 07:00:00,HB_HOUSTON,33.83015704828988,36.23897352163859
2025-01-02 07:00:00,HB_SOUTH,20.0,22.54651050405016
2025-01-02 07:00:00,CORYCELL_138,43.83712619832447,67.00301830704927
2025-01-02 07:00:00,WOODLANDS_69,76.40996985808681,109.06054794843874
2025-01-02 08:00:00,HB_NORTH,60.3523436032551,106.55542189785822
2025-01-02 08:00:00,HB_WEST,23.8565305322003,21.56695855095203
2025-01-02 08:00:00,HB_HOUSTON,59.32952314627955,76.98521535564723
2025-01-02 08:00:00,HB_SOUTH,64.63293449322092,77.17422895492149
2025-01-02 08:00:00,CORYCELL_138,32.90356409497167,56.28949982798431
2025-01-02 08:00:00,WOODLANDS_69,58.843127648638195,41.87754509143629
2025-01-02 09:00:00,HB_NORTH,56.45521796115,100.94686620643184
2025-01-02 09:00:00,HB_WEST,26.42574255423442,32.443088822608765
2025-01-02 09:00:00,HB_HOUSTON,63.944684008707085,88.7612073910925
2025-01-02 09:00:00,HB_SOUTH,69.01961315920586,75.64948614200736
2025-01-02 09:00:00,CORYCELL_138,82.07628107938193,134.42283718212423
2025-01-02 09:00:00,WOODLANDS_69,81.34505130087257,107.22796795935028
2025-01-02 10:00:00,HB_NORTH,20.55826580107272,29.379653804359492
2025-01-02 10:00:00,HB_WEST,31.554374002121932,44.61142183635811
2025-01-02 10:00:00,HB_HOUSTON,67.8758816802165,74.6892867037031
2025-01-02 10:00:00,HB_SOUTH,67.84464877280521,53.16239480339877
2025-01-02 10:00:00,CORYCELL_138,67.8761921576512,107.81975982057595
2025-01-02 10:00:00,WOODLANDS_69,151.31828726636803,154.1460494397073
2025-01-02 11:00:00,HB_NORTH,69.27226276732918,113.17863358119041
2025-01-02 11:00:00,HB_WEST,83.38914100451497,114.20203815277797
2025-01-02 11:00:00,HB_HOUSTON,78.85004408733006,85.87356081996526
2025-01-02 11:00:00,HB_SOUTH,71.28478128264496,96.49620274451351
2025-01-02 11:00:00,CORYCELL_138,47.11826888399136,66.43873628426546
2025-01-02 11:00:00,WOODLANDS_69,73.97423051233169,109.2859587938903
2025-01-02 12:00:00,HB_NORTH,35.67936963656071,57.25011563964183
2025-01-02 12:00:00,HB_WEST,49.07953483149978,42.980442458250835
2025-01-02 12:00:00,HB_HOUSTON,42.865911304272416,74.52490831450089
2025-01-02 12:00:00,HB_SOUTH,57.046853484658065,65.71367820973306
2025-01-02 12:00:00,CORYCELL_138,112.86646416683772,185.83410596273285
2025-01-02 12:00:00,WOODLANDS_69,20.0,18.850551098091273
2025-01-02 13:00:00,HB_NORTH,72.15650475936283,52.81364541970778
2025-01-02 13:00:00,HB_WEST,20.0,26.613568959702718
2025-01-02 13:00:00,HB_HOUSTON,43.201703355264165,45.66994225442433
2025-01-02 13:00:00,HB_SOUTH,82.22376492418415,146.59742516572322
2025-01-02 13:00:00,CORYCELL_138,56.60700047738657,46.128976771202794
2025-01-02 13:00:00,WOODLANDS_69,28.056380551767347,21.09932831699961
2025-01-02 14:00:00,HB_NORTH,37.1174072685008,27.82022426408429
2025-01-02 14:00:00,HB_WEST,71.98994372336689,67.56695823202037
2025-01-02 14:00:00,HB_HOUSTON,36.740834207071586,49.12654520359647
2025-01-02 14:00:00,HB_SOUTH,60.41146473954937,75.88403163028288
2025-01-02 14:00:00,CORYCELL_138,56.13929599759535,60.915817350379236
2025-01-02 14:00:00,WOODLANDS_69,38.70999130985457,30.877892375030093
2025-01-02 15:00:00,HB_NORTH,108.59860223313314,103.94089552635918
2025-01-02 15:00:00,HB_WEST,70.84797555795028,63.944674309994696
2025-01-02 15:00:00,HB_HOUSTON,20.0,30.404670417433067
2025-01-02 15:00:00,HB_SOUTH,59.661357869235694,92.94887681102809
2025-01-02 15:00:00,CORYCELL_138,38.4553383807903,59.78710734535212
2025-01-02 15:00:00,WOODLANDS_69,76.3108333699056,134.76070402375169
2025-01-02 16:00:00,HB_NORTH,35.18698153918248,58.855917800717975
2025-01-02 16:00:00,HB_WEST,52.13158896332752,65.03859998462256
2025-01-02 16:00:00,HB_HOUSTON,67.62468197451143,78.20318548128468
2025-01-02 16:00:00,HB_SOUTH,76.64387985425304,130.85757336817164
2025-01-02 16:00:00,CORYCELL_138,24.992589823605595,34.298525092220125
2025-01-02 16:00:00,WOODLANDS_69,46.63746910397629,47.749237984207205
2025-01-02 17:00:00,HB_NORTH,43.12636722097609,56.96606829118635
2025-01-02 17:00:00,HB_WEST,38.6667691856572,69.26627242754162
2025-01-02 17:00:00,HB_HOUSTON,99.13635600702742,162.03015213555233
2025-01-02 17:00:00,HB_SOUTH,65.1245427740239,65.73721413180013
2025-01-02 17:00:00,CORYCELL_138,23.47790114162387,41.04523758370979
2025-01-02 17:00:00,WOODLANDS_69,77.9465486763694,138.71432674451972
2025-01-02 18:00:00,HB_NORTH,108.05390492531583,103.11407536772346
2025-01-02 18:00:00,HB_WEST,80.81163151377868,136.17982835331736
2025-01-02 18:00:00,HB_HOUSTON,20.0,33.43045978937431
2025-01-02 18:00:00,HB_SOUTH,42.89414817834371,31.90161895185213
2025-01-02 18:00:00,CORYCELL_138,86.67277872966557,124.51915068343818
2025-01-02 18:00:00,WOODLANDS_69,37.308263359530486,38.64422691605866
2025-01-02 19:00:00,HB_NORTH,66.09548570365571,95.31457412333835
2025-01-02 19:00:00,HB_WEST,74.36585133573342,126.78742297749365
2025-01-02 19:00:00,HB_HOUSTON,31.826738210547926,39.74068495306155
2025-01-02 19:00:00,HB_SOUTH,53.511866098454995,61.85191057062698
2025-01-02 19:00:00,CORYCELL_138,20.0,34.273687966123184
2025-01-02 19:00:00,WOODLANDS_69,29.390308966642753,52.06570851813632
2025-01-02 20:00:00,HB_NORTH,48.685796215170996,37.413085039984324
2025-01-02 20:00:00,HB_WEST,23.805420450878763,40.82945924380532
2025-01-02 20:00:00,HB_HOUSTON,95.81028259829088,75.79028206447973
2025-01-02 20:00:00,HB_SOUTH,20.0,21.42029669443897
2025-01-02 20:00:00,CORYCELL_138,43.998887832575406,67.70687608732301
2025-01-02 20:00:00,WOODLANDS_69,58.26851443215229,90.5924297586227
2025-01-02 21:00:00,HB_NORTH,91.03183222665288,136.40246879526867
2025-01-02 21:00:00,HB_WEST,20.0,14.860474737343504
2025-01-02 21:00:00,HB_HOUSTON,84.07909380387399,71.15299696971476
2025-01-02 21:00:00,HB_SOUTH,55.255826525489674,95.58363662536779
2025-01-02 21:00:00,CORYCELL_138,30.462283723801228,24.053248525096294
2025-01-02 21:00:00,WOODLANDS_69,66.55258685658177,52.336988157348756
2025-01-02 22:00:00,HB_NORTH,59.97649238933675,97.11456812126231
2025-01-02 22:00:00,HB_WEST,39.99457807103013,56.208073204426825
2025-01-02 22:00:00,HB_HOUSTON,56.74505212475047,61.671751828136095
2025-01-02 22:00:00,HB_SOUTH,45.367160078455996,40.02660766794232
2025-01-02 22:00:00,CORYCELL_138,57.8379336312812,96.73900261284977
2025-01-02 22:00:00,WOODLANDS_69,71.55326686302617,127.89370337746578
2025-01-02 23:00:00,HB_NORTH,94.6504204036338,71.45812389849466
2025-01-02 23:00:00,HB_WEST,24.054612529328775,31.500109744375425
2025-01-02 23:00:00,HB_HOUSTON,108.32583436640667,106.96460580012582
2025-01-02 23:00:00,HB_SOUTH,20.0,32.312510338093496
2025-01-02 23:00:00,CORYCELL_138,51.20537262411042,55.33664261833487
2025-01-02 23:00:00,WOODLANDS_69,69.70793016211441,103.59241255412321
2025-01-03 00:00:00,HB_NORTH,62.02479669337582,80.2275712699931
2025-01-03 00:00:00,HB_WEST,39.432512004485154,51.091748373137975
2025-01-03 00:00:00,HB_HOUSTON,49.79694374106812,81.85618496354357
2025-01-03 00:00:00,HB_SOUTH,42.674976633529184,51.95443131657386
2025-01-03 00:00:00,CORYCELL_138,40.26588107639471,65.63980806160437
2025-01-03 00:00:00,WOODLANDS_69,76.24005242552562,83.84648516253789
2025-01-03 01:00:00,HB_NORTH,63.92538714912618,57.03814499489189
2025-01-03 01:00:00,HB_WEST,37.677260118483645,45.25133568259696
2025-01-03 01:00:00,HB_HOUSTON,77.48999688583126,96.72234456171749
2025-01-03 01:00:00,HB_SOUTH,62.68248802191523,76.86261557673868
2025-01-03 01:00:00,CORYCELL_138,75.32155297097401,119.69825920973787
2025-01-03 01:00:00,WOODLANDS_69,70.74072104809031,93.45887976117882
2025-01-03 02:00:00,HB_NORTH,34.27512472694819,57.48927181855949
2025-01-03 02:00:00,HB_WEST,40.99547399507576,51.88403769057187
2025-01-03 02:00:00,HB_HOUSTON,73.68234012808155,69.79092457536115
2025-01-03 02:00:00,HB_SOUTH,70.25925663583662,59.18958926680907
2025-01-03 02:00:00,CORYCELL_138,54.4774601508963,90.17104317761095
2025-01-03 02:00:00,WOODLANDS_69,57.93318458271955,44.13292524796648
2025-01-03 03:00:00,HB_NORTH,86.94162239471062,72.1068231927655
2025-01-03 03:00:00,HB_WEST,40.21071527910425,30.963230732588382
2025-01-03 03:00:00,HB_HOUSTON,68.67743452925095,80.08527951371074
2025-01-03 03:00:00,HB_SOUTH,49.94518368915265,64.22337185854506
2025-01-03 03:00:00,CORYCELL_138,49.55796991931949,35.77402539791352
2025-01-03 03:00:00,WOODLANDS_69,82.46942129967975,104.50069700481362
2025-01-03 04:00:00,HB_NORTH,75.63540872470074,85.70516051260795
2025-01-03 04:00:00,HB_WEST,75.33774090001596,116.84956696486
2025-01-03 04:00:00,HB_HOUSTON,87.63697017885823,141.3542512058924
2025-01-03 04:00:00,HB_SOUTH,55.52509604081898,80.70373818776868
2025-01-03 04:00:00,CORYCELL_138,72.0488242823741,87.96045328242957
2025-01-03 04:00:00,WOODLANDS_69,47.2433310851636,44.30306936269227
2025-01-03 05:00:00,HB_NORTH,63.104158812211054,102.97502939883817
2025-01-03 05:00:00,HB_WEST,51.74642364080788,55.67066822086732
2025-01-03 05:00:00,HB_HOUSTON,57.424899124817955,62.703457636649645
2025-01-03 05:00:00,HB_SOUTH,69.87892563592284,119.32614101142914
2025-01-03 05:00:00,CORYCELL_138,34.54448291916319,61.25279104859728
2025-01-03 05:00:00,WOODLANDS_69,107.3096818921365,181.13273927430717
2025-01-03 06:00:00,HB_NORTH,29.84956546250745,53.67125582442819
2025-01-03 06:00:00,HB_WEST,24.645284680306695,40.80765567732158
2025-01-03 06:00:00,HB_HOUSTON,83.9527718375017,123.81298285191778
2025-01-03 06:00:00,HB_SOUTH,74.7915673490734,76.52683189701692
2025-01-03 06:00:00,CORYCELL_138,70.60299542630388,123.43188117984892
2025-01-03 06:00:00,WOODLANDS_69,70.708637731607,117.6796443807466
2025-01-03 07:00:00,HB_NORTH,54.69383067882713,52.76978220611672
2025-01-03 07:00:00,HB_WEST,32.56864071285421,40.322541024344595
2025-01-03 07:00:00,HB_HOUSTON,56.89511395484316,44.21098704230995
2025-01-03 07:00:00,HB_SOUTH,38.07095721219721,66.57238908633808
2025-01-03 07:00:00,CORYCELL_138,79.37799333544378,105.57631588550036
2025-01-03 07:00:00,WOODLANDS_69,51.32356546244653,49.76951872112158
2025-01-03 08:00:00,HB_NORTH,34.36257008018721,35.10615015251002
2025-01-03 08:00:00,HB_WEST,46.965353958675166,83.5383087887036
2025-01-03 08:00:00,HB_HOUSTON,65.3232863568906,89.96164398563545
2025-01-03 08:00:00,HB_SOUTH,40.90688617990063,47.56454066911868
2025-01-03 08:00:00,CORYCELL_138,34.44449011083921,43.04975734954925
2025-01-03 08:00:00,WOODLANDS_69,61.09218028729781,49.387228869011665
2025-01-03 09:00:00,HB_NORTH,61.124164277718066,47.83118885679117
2025-01-03 09:00:00,HB_WEST,42.32642061572176,57.224411400645295
2025-01-03 09:00:00,HB_HOUSTON,43.22404235954193,54.60080222696731
2025-01-03 09:00:00,HB_SOUTH,60.801248433940906,66.58153255507018
2025-01-03 09:00:00,CORYCELL_138,20.0,26.454506955250018
2025-01-03 09:00:00,WOODLANDS_69,20.0,15.598870887617789
2025-01-03 10:00:00,HB_NORTH,37.0388944686891,64.38805444391234
2025-01-03 10:00:00,HB_WEST,49.66382120720382,50.8102040684825
2025-01-03 10:00:00,HB_HOUSTON,62.77268913995012,48.89720488302951
2025-01-03 10:00:00,HB_SOUTH,91.88390542373881,81.45091980174765
2025-01-03 10:00:00,CORYCELL_138,76.44149058005048,61.53702857404678
2025-01-03 10:00:00,WOODLANDS_69,51.00153675091432,45.721090337917055
2025-01-03 11:00:00,HB_NORTH,54.52459480243278,63.162896930564
2025-01-03 11:00:00,HB_WEST,29.93676588405478,45.26007862332988
2025-01-03 11:00:00,HB_HOUSTON,54.53717160019025,54.51443953633528
2025-01-03 11:00:00,HB_SOUTH,47.78353402699654,56.36159984900199
2025-01-03 11:00:00,CORYCELL_138,63.067964008452236,108.57988913155187
2025-01-03 11:00:00,WOODLANDS_69,34.31922641119193,35.19106906204318
2025-01-03 12:00:00,HB_NORTH,67.98366285602931,107.01931974729284
2025-01-03 12:00:00,HB_WEST,93.31847282506445,81.52288345623572
2025-01-03 12:00:00,HB_HOUSTON,52.280996288578564,46.8518198116778
2025-01-03 12:00:00,HB_SOUTH,65.04279305247354,78.16635778152018
2025-01-03 12:00:00,CORYCELL_138,72.2535997927778,69.18372320231006
2025-01-03 12:00:00,WOODLANDS_69,44.969488202854095,76.14822308446861
2025-01-03 13:00:00,HB_NORTH,60.60231204526042,45.80489523372688
2025-01-03 13:00:00,HB_WEST,55.31481001954487,75.0621873924272
2025-01-03 13:00:00,HB_HOUSTON,57.441902463720794,78.38822636787155
2025-01-03 13:00:00,HB_SOUTH,35.67475540361334,27.563333478537633
2025-01-03 13:00:00,CORYCELL_138,55.612754356473566,83.74283315468507
2025-01-03 13:00:00,WOODLANDS_69,67.44995728113625,82.00480137803041
